model,source_id,n_aug_runs,n_baseline_runs,correlation,correlation_mean_repeat,correlation_repeat_sd,correlation_repeat_se,baseline_correlation,baseline_correlation_mean_repeat,baseline_repeat_sd,baseline_repeat_se,delta_correlation,delta_correlation_mean_repeat,delta_correlation_repeat_sd,delta_correlation_repeat_se
GPT-4.1,10.3233_jifs-230775,5,5,0.6020969152450562,0.5966912508010864,0.008450385834273615,0.003779127432307415,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.054608285427093506,0.06005159461471058,0.03537373185887562,0.015819613810859178
GPT-4.1,10.3233_jifs-232322,5,5,0.6209791898727417,0.6140481352806091,0.019320998116502792,0.008640613036329129,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.07349056005477905,0.07740847909423329,0.02946133431953326,0.013175509249264776
GPT-4.1,10.32872_spb.11607,5,5,0.5874593257904053,0.5812465667724609,0.024287691684855926,0.01086178592477885,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.03997069597244263,0.04460691058608509,0.053909112920597885,0.024108888219433817
GPT-4.1,10.3389_fevo.2014.00041,5,5,0.598809003829956,0.5956271886825562,0.038448352721505936,0.01719462606163526,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.05132037401199341,0.05898753249618031,0.03381030091950179,0.015120426239145928
GPT-4.1,10.3389_fnbeh.2014.00248,5,5,0.5677567720413208,0.5565454363822937,0.02892121229390462,0.012933959336174672,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.020268142223358154,0.019905780195917856,0.051015718004229355,0.022814922675683347
GPT-4.1,10.3389_fnbeh.2015.00107,5,5,0.5802900791168213,0.5769520282745362,0.013209527757687588,0.005907480403371963,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.03280144929885864,0.040312372088160284,0.0289434946313069,0.012943924300400486
GPT-4.1,10.3389_fnbeh.2016.00053,5,5,0.7139466404914856,0.704174256324768,0.03888132672411182,0.017388257922098648,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.16645801067352295,0.16753460013839222,0.0518089429098183,0.023169663637751893
GPT-4.1,10.3389_fnbeh.2016.00180,5,5,0.5705062747001648,0.5694669127464295,0.01767789678220173,0.007905795780845572,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.02301764488220215,0.0328272565600536,0.029117808797140994,0.01302187996524973
GPT-4.1,10.3389_fnhum.2013.00252,5,5,0.5845872759819031,0.5715337634086609,0.020795438062578095,0.009300002625962228,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.03709864616394043,0.034894107222285045,0.04101120302130963,0.01834076755893862
GPT-4.1,10.3389_fnhum.2018.00265,5,5,0.644012987613678,0.6274611711502075,0.09438765609867802,0.04221144305470333,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.09652435779571533,0.09082151496383167,0.09668351397697825,0.043238181911214875
GPT-4.1,10.3389_fnhum.2022.967090,5,5,0.5239717364311218,0.5192617058753968,0.013380175269188185,0.005983796290553266,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,-0.02351689338684082,-0.017377950310979117,0.03434122765181302,0.015357863892049878
GPT-4.1,10.3389_fnins.2015.00026,5,5,0.5491161346435547,0.5491161346435547,0.0,0.0,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.001627504825592041,0.01247647845717884,0.03532932148071059,0.01579975288596248
GPT-4.1,10.3389_fnins.2019.01160,5,5,0.5439900755882263,0.5324025094509125,0.10138289044010362,0.04533980695589705,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,-0.003498554229736328,-0.0042371467354633706,0.08706671447601641,0.038937418429187534
GPT-4.1,10.3389_fnsys.2022.765720,5,5,0.5504553914070129,0.5460379600524903,0.005494841862380802,0.002457367985979003,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.002966761589050293,0.009398303866114389,0.03736420706258418,0.01670978138346319
GPT-4.1,10.3389_fphy.2018.00156,5,5,0.5551916360855103,0.5536708354949951,0.02199934944912361,0.009838408165802589,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.007703006267547607,0.01703117930861927,0.05656283711146548,0.02529566975629693
GPT-4.1,10.3389_fphy.2020.00058,5,5,0.5842642784118652,0.5800160050392151,0.025852384501793665,0.011561537825294533,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.03677564859390259,0.04337634885283924,0.045343133611413705,0.020278065813595314
GPT-4.1,10.3389_fpsyg.2015.00729,5,5,0.5688984990119934,0.5581644177436829,0.03263830151582243,0.014596292171902675,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.02140986919403076,0.021524761557307016,0.0302895588757735,0.01354590253094233
GPT-4.1,10.3389_fpsyg.2016.00799,5,5,0.5356019139289856,0.5315267086029053,0.027650026759343044,0.012365467882715853,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,-0.01188671588897705,-0.005112947583470573,0.041159703011058556,0.018407178773285942
GPT-4.1,10.3389_fpsyg.2017.01990,5,5,0.5546981692314148,0.5543931603431702,0.012023938868097873,0.005377268933273744,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.0072095394134521484,0.01775350415679432,0.04423489196085031,0.01978244508036405
GPT-4.1,10.3389_fpsyg.2018.00859,5,5,0.5491161346435547,0.5491161346435547,0.0,0.0,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.001627504825592041,0.01247647845717884,0.03532932148071059,0.01579975288596248
GPT-4.1,10.3389_fpsyg.2018.01865,5,5,0.6189329028129578,0.6008302092552185,0.05218678853436199,0.023338641338048003,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.07144427299499512,0.06419055306884267,0.05347179194837874,0.023913312335060156
GPT-4.1,10.3389_fpsyg.2019.00651,5,5,0.5564301013946533,0.5494547367095948,0.0312275410105357,0.013965380893944059,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.008941471576690674,0.012815080523218881,0.060628383142093324,0.02711383721432459
GPT-4.1,10.3389_fpsyg.2019.01374,5,5,0.5521130561828613,0.5461588740348816,0.0066126357481754465,0.0029572606086730956,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.004624426364898682,0.009519217848505745,0.039705643942951,0.017756903789368242
GPT-4.1,10.3389_fpsyg.2019.02956,5,5,0.5895437598228455,0.5859025239944458,0.020939866291115068,0.009364592893337938,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.04205513000488281,0.04926286780806995,0.04628691301447541,0.020700136793797345
GPT-4.1,10.3389_fpsyg.2021.681664,5,5,0.5874636173248291,0.5840715527534485,0.036195328303524905,0.016187042910920765,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.039974987506866455,0.04743189656707264,0.04216806854464324,0.01885813354913858
GPT-4.1,10.3389_fpsyg.2022.794953,5,5,0.549481987953186,0.5457086443901062,0.03246352309322045,0.014518128885115035,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.0019933581352233887,0.009068988203730356,0.06099094427779674,0.027275979483411067
GPT-4.1,10.3389_fpsyg.2022.816168,5,5,0.5476581454277039,0.5448641300201416,0.010157245695329864,0.004542458367784938,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.00016951560974121094,0.008224473833765756,0.030514059611472244,0.01364630231214655
GPT-4.1,10.3389_fpsyg.2025.1465057,5,5,0.5930235981941223,0.5858134984970093,0.043086534863291004,0.01926888417384666,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.04553496837615967,0.04917384231063343,0.04871896835351871,0.021787785006425767
GPT-4.1,10.3389_fpsyt.2023.1131769,5,5,0.5413545370101929,0.5386440634727478,0.011595496838881681,0.005185663832924673,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,-0.006134092807769775,0.0020044072863719562,0.04345283065054157,0.01943269662987947
GPT-4.1,10.3389_fpubh.2022.881330,5,5,0.5656555891036987,0.5630235195159912,0.032314223768772306,0.014451360197422864,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.018166959285736084,0.026383863329615363,0.046645650484709054,0.02086056906770109
GPT-4.1,10.3389_fpubh.2024.1373747,5,5,0.6098712086677551,0.6058290481567383,0.01968754327991136,0.008804537016770194,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.06238257884979248,0.06918939197036243,0.04924817316499301,0.022024452592921066
GPT-4.1,10.3390_brainsci11030317,5,5,0.5739931464195251,0.5693198561668396,0.013013718909853532,0.0058199120245013905,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.0265045166015625,0.03268019998046375,0.03330653059681789,0.014895133301832286
GPT-4.1,10.3390_bs13060456,5,5,0.5943353772163391,0.5777372360229492,0.028046125135945926,0.012542608461888123,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.046846747398376465,0.041097579836573375,0.05154365936568694,0.023051025230153937
GPT-4.1,10.3390_bs14010039,5,5,0.5479595065116882,0.5457523941993714,0.027895107550031436,0.012475071344307581,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.00047087669372558594,0.009112738012995492,0.06076500867089992,0.027174938008299274
GPT-4.1,10.3390_bs14070519,5,5,0.6170317530632019,0.608857524394989,0.07415768799834078,0.03316432628370206,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.06954312324523926,0.07221786820861317,0.08379339866071217,0.03747354709421845
GPT-4.1,10.3390_bs14070601,5,5,0.5581867098808289,0.550507640838623,0.037468902516494235,0.01675660261383881,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.010698080062866211,0.0138679846522472,0.0711055736778979,0.03179937926457988
GPT-4.1,10.3390_bs14080638,5,5,0.5674808025360107,0.561942994594574,0.023348889773090003,0.010441940946355777,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.019992172718048096,0.02530333840819813,0.033097811739201004,0.014801791391068797
GPT-4.1,10.3390_buildings12010019,5,5,0.605228841304779,0.5996836304664612,0.024924649031819273,0.011146641910094441,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.057740211486816406,0.06304397428008533,0.024350154287942925,0.010889720050089674
GPT-4.1,10.3390_e22020199,5,5,0.5718895792961121,0.5673252940177917,0.016124098361851094,0.00721091600259841,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.024400949478149414,0.030685637831415903,0.04776811263629034,0.02136254940232238
GPT-4.1,10.3390_e24091289,5,5,0.6248726844787598,0.6156994819641113,0.03237609079582185,0.014479027973032584,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.07738405466079712,0.07905982577773549,0.044242246277105046,0.019785734030578775
GPT-4.1,10.3390_g10010010,5,5,0.543632447719574,0.5404219150543212,0.01867437038936932,0.008351432325527803,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,-0.003856182098388672,0.0037822588679454427,0.050290570834607244,0.022490627002690024
GPT-4.1,10.3390_g10010011,5,5,0.5644267797470093,0.5599483370780944,0.034973152018080066,0.015640469059972194,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.01693814992904663,0.023308680891718635,0.04400646615680469,0.019680289955231838
GPT-4.1,10.3390_g10010012,5,5,0.6191586852073669,0.6125898599624634,0.02692453990791512,0.012041020299400827,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.0716700553894043,0.07595020377608754,0.049794267369074885,0.02226867334541021
GPT-4.1,10.3390_g11010005,5,5,0.6447036862373352,0.6411916851997376,0.01977274224820556,0.00884263915371393,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.09721505641937256,0.10455202901336169,0.02239660160440031,0.01001606473048399
GPT-4.1,10.3390_g11030027,5,5,0.6118437051773071,0.6059281587600708,0.01669469070087202,0.007466092654096688,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.06435507535934448,0.06928850257369495,0.030322056324224574,0.01356043583170871
GPT-4.1,10.3390_g11040045,5,5,0.6188399195671082,0.6141443014144897,0.015965536391832964,0.007140004933877045,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.07135128974914551,0.0775046452281139,0.04291487472077985,0.01919211542431021
GPT-4.1,10.3390_g11040061,5,5,0.5842607617378235,0.5792992591857911,0.05036751731649589,0.02252503851551652,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.03677213191986084,0.04265960299941517,0.06446888419582765,0.028831361499086498
GPT-4.1,10.3390_g12010017,5,5,0.6174191832542419,0.5853914737701416,0.12132721617561612,0.05425918057789794,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.0699305534362793,0.048751817583765754,0.10423445787283221,0.04661506668029819
GPT-4.1,10.3390_g12010025,5,5,0.6052746176719666,0.5994296431541443,0.029691701304270443,0.013278532496793574,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.057785987854003906,0.06278998696776844,0.030998037287233018,0.01386274370866524
GPT-4.1,10.3390_g12020041,5,5,0.5536069273948669,0.5523956298828125,0.019872934048383986,0.008887446288911338,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.006118297576904297,0.015755973696436654,0.03302022271005209,0.01476709252237176
GPT-4.1,10.3390_g12020050,5,5,0.5516234636306763,0.5441481232643127,0.021708960893573524,0.009708542455782995,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.004134833812713623,0.007508467077936898,0.03944315896394661,0.017639516938142957
GPT-4.1,10.3390_g12030063,5,5,0.5842106938362122,0.5821726322174072,0.016152194397066,0.007223480931526161,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.03672206401824951,0.04553297603103138,0.04053879220948211,0.018129499021228176
GPT-4.1,10.3390_g14030042,5,5,0.5697543621063232,0.5610230922698974,0.038434079166513174,0.017188242733786382,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.022265732288360596,0.024383436083521615,0.036857546123466,0.016483195723180764
GPT-4.1,10.3390_g14050065,5,5,,0.5740237236022949,0.02276085988165115,0.011380429940825575,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,,0.026906939478525238,0.04371969192571007,0.021859845962855035
GPT-4.1,10.3390_g15030016,5,5,0.5660496950149536,0.560457956790924,0.028334015302917428,0.012671356858568532,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.018561065196990967,0.023818300604548225,0.02374508333425775,0.010619124093359538
GPT-4.1,10.3390_math10152823,5,5,0.6223268508911133,0.6137616872787476,0.03637515339044604,0.016267463134603855,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.07483822107315063,0.07712203109237172,0.06246482875549315,0.02793512066003325
GPT-4.1,10.3390_math12243919,5,5,0.6593557596206665,0.6512816309928894,0.015237912300971714,0.0068146015480305975,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.11186712980270386,0.11464197480651354,0.028122316134755975,0.0125766821124107
GPT-4.1,10.3390_su10124585,5,5,0.6055154800415039,0.6000560641288757,0.053695847745311824,0.02401351313359921,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.05802685022354126,0.06341640794249989,0.08361699235957604,0.03739465579801851
GPT-4.1,10.3390_su12198175,5,5,0.5906572341918945,0.5850089430809021,0.03167278828027148,0.014164501526329138,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.043168604373931885,0.048369286894526256,0.04233834451786851,0.01893428327935191
GPT-4.1,10.3390_su141912785,5,5,0.5878081321716309,0.5858869791030884,0.011546831521588375,0.005163900041401787,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.04031950235366821,0.049247322916712535,0.037696001240621176,0.016858164250789072
GPT-4.1,10.3390_su141912809,5,5,0.5972273349761963,0.5932593226432801,0.030000644815820047,0.013416696235400056,0.5474886298179626,0.5366396561863759,0.03532932148071059,0.01579975288596248,0.04973870515823364,0.05661966645690418,0.04794820079719916,0.021443087276269382
