model,variant_id,n_aug_runs,n_baseline_runs,correlation,correlation_mean_repeat,correlation_repeat_sd,correlation_repeat_se,baseline_correlation,baseline_correlation_mean_repeat,baseline_repeat_sd,baseline_repeat_se,delta_correlation,delta_correlation_mean_repeat,delta_correlation_repeat_sd,delta_correlation_repeat_se
Claude Sonnet 4.6,type_theoretical__jcr_q1__year_q4_newest,5,5,0.6454538702964783,0.6393595814704895,0.022818254575991487,0.01020463367196252,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.006130516529083252,0.012211176968903437,0.0816913842536979,0.036533497673464886
Claude Sonnet 4.6,type_theoretical__jcr_q2,5,5,0.6109001636505127,0.6025461077690124,0.03321562961538326,0.014854481147090433,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.028423190116882324,-0.024602296732573616,0.06488794913647616,0.029018773037941894
Claude Sonnet 4.6,type_theoretical__jcr_q2__discipline_bio_evo,5,5,0.6489177346229553,0.6445198774337768,0.0335622423807502,0.015009491088136364,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.009594380855560303,0.01737147293219079,0.06328899065198189,0.028303697065036045
Claude Sonnet 4.6,type_theoretical__jcr_q2__discipline_economics,5,5,0.6887498497962952,0.6746219277381897,0.015646658080815876,0.006997398217880139,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.049426496028900146,0.04747352323660363,0.07150188330678278,0.03197661431864475
Claude Sonnet 4.6,type_theoretical__jcr_q2__discipline_math_phys_cs,5,5,0.6945022940635681,0.6831890225410462,0.006590695055446228,0.0029474484325899023,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.055178940296173096,0.056040618039460074,0.06856210791879895,0.030661906797422214
Claude Sonnet 4.6,type_theoretical__jcr_q2__discipline_multidisciplinary,5,5,0.6681602001190186,0.6577210426330566,0.02509926484370967,0.011224732475161092,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.028836846351623535,0.030572638131470577,0.08378420225061721,0.03746943433459419
Claude Sonnet 4.6,type_theoretical__jcr_q2__discipline_other,5,5,0.6554884910583496,0.6502087235450744,0.008953431733628269,0.00400409639765932,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.01616513729095459,0.023060319043488396,0.06210532793201342,0.027774347004179686
Claude Sonnet 4.6,type_theoretical__jcr_q2__discipline_psych_social,5,5,0.6890068054199219,0.6797327518463134,0.014401007386313861,0.006440326292054873,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.049683451652526855,0.05258434734472741,0.05454667781794298,0.02439401590954008
Claude Sonnet 4.6,type_theoretical__jcr_q2__year_q1_oldest,5,5,0.6756045818328857,0.6652295112609863,0.023627754767420416,0.010566653163129356,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.03628122806549072,0.03808110675940026,0.06738933039883983,0.030137424745999775
Claude Sonnet 4.6,type_theoretical__jcr_q2__year_q2,5,5,0.5614661574363708,0.5533178806304931,0.04032510424037687,0.01803393485624954,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.07785719633102417,-0.0738305238710929,0.04876235304746734,0.0218071872313962
Claude Sonnet 4.6,type_theoretical__jcr_q2__year_q3,5,5,0.6308425068855286,0.6240742921829223,0.02895762071539247,0.012950241677254731,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.008480846881866455,-0.003074112318663702,0.05246127042945567,0.023461393373252492
Claude Sonnet 4.6,type_theoretical__jcr_q2__year_q4_newest,5,5,0.6665065884590149,0.654902184009552,0.027028455213735675,0.012087492636944315,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.027183234691619873,0.027753779507965936,0.07683626224737185,0.03436222110442484
Claude Sonnet 4.6,type_theoretical__jcr_q3,5,5,0.6155235171318054,0.6105836987495422,0.019397163048990036,0.00867467502963776,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.0237998366355896,-0.01656470575204383,0.05223940919732881,0.023362174013930988
Claude Sonnet 4.6,type_theoretical__jcr_q3__discipline_bio_evo,5,5,0.6651589274406433,0.659353494644165,0.02582938599873576,0.011551252582050892,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.02583557367324829,0.032205090142578975,0.08039540450289219,0.03595391790941192
Claude Sonnet 4.6,type_theoretical__jcr_q3__discipline_economics,5,5,0.6984916925430298,0.6889408826828003,0.0270628928999359,0.012102893638410618,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.059168338775634766,0.06179247818121423,0.07809211562906747,0.03492385581067372
Claude Sonnet 4.6,type_theoretical__jcr_q3__discipline_math_phys_cs,5,5,0.644565761089325,0.6373134732246399,0.03170049329571956,0.014176891585901057,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.005242407321929932,0.010165068723053828,0.0934407693374266,0.04178798242167277
Claude Sonnet 4.6,type_theoretical__jcr_q3__discipline_other,5,5,0.6666279435157776,0.6572062969207764,0.02042410167289407,0.009133935943991662,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.02730458974838257,0.030057892419190303,0.06244341991031777,0.02792554633340687
Claude Sonnet 4.6,type_theoretical__jcr_q3__discipline_psych_social,5,5,0.6109216809272766,0.6003341555595398,0.03527379247700711,0.015774919560561717,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.028401672840118408,-0.02681424894204627,0.07458631539299283,0.03335601428199418
Claude Sonnet 4.6,type_theoretical__jcr_q3__year_q1_oldest,5,5,0.6366384029388428,0.6307962536811829,0.022612874142193377,0.010112784749718327,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.002684950828552246,0.003647849179596796,0.07933025997470436,0.035477570795233934
Claude Sonnet 4.6,type_theoretical__jcr_q3__year_q2,5,5,0.6548620462417603,0.6509671449661255,0.025457602565729463,0.011384985976228827,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.015538692474365234,0.023818740464539422,0.054409918301058235,0.024332855194275214
Claude Sonnet 4.6,type_theoretical__jcr_q3__year_q3,5,5,0.6438161730766296,0.6365750193595886,0.014615292444599994,0.006536157483432933,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.004492819309234619,0.009426614858002558,0.06190442733245562,0.027684501524713346
Claude Sonnet 4.6,type_theoretical__jcr_q3__year_q4_newest,5,5,0.6564880609512329,0.6525959014892578,0.015446001292826432,0.006907661774261907,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.01716470718383789,0.025447496987671746,0.06516136178670832,0.02914104689230739
Claude Sonnet 4.6,type_theoretical__jcr_q4,5,5,0.6526510715484619,0.644989287853241,0.026202023814748676,0.011717901279569279,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.013327717781066895,0.0178408833516549,0.08555877676265132,0.038263048182603544
Claude Sonnet 4.6,type_theoretical__jcr_q4__discipline_bio_evo,5,5,0.6366957426071167,0.6316517233848572,0.04383388744470065,0.01960311040888504,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.0026276111602783203,0.004503318883271113,0.07855792618522216,0.03513217262431349
Claude Sonnet 4.6,type_theoretical__jcr_q4__discipline_economics,5,5,0.6733615398406982,0.658514404296875,0.032559459992349146,0.014561033170715495,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.03403818607330322,0.03136599979528894,0.07385398230129352,0.03302850496695173
Claude Sonnet 4.6,type_theoretical__jcr_q4__discipline_math_phys_cs,5,5,0.6885119080543518,0.6827383995056152,0.03938205423454381,0.01761219007240468,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.04918855428695679,0.05558999500402917,0.08733834841752822,0.03905889682083085
Claude Sonnet 4.6,type_theoretical__jcr_q4__discipline_other,5,5,0.6247866153717041,0.6190845131874084,0.02915466557544626,0.01303836281759417,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.014536738395690918,-0.008063891314177618,0.0828278755217831,0.03704175201971957
Claude Sonnet 4.6,type_theoretical__jcr_q4__discipline_psych_social,5,5,0.6399383544921875,0.632538890838623,0.03824425528331593,0.017103350912469978,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.0006150007247924805,0.0053904863370369815,0.08136977442277533,0.03638966938462987
Claude Sonnet 4.6,type_theoretical__jcr_q4__year_q1_oldest,5,5,0.6573465466499329,0.6494191646575928,0.022347010238707467,0.00999388679752674,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.018023192882537842,0.022270760156006708,0.048622790267523266,0.021744772858779442
Claude Sonnet 4.6,type_theoretical__jcr_q4__year_q2,5,5,0.6712510585784912,0.656545078754425,0.023854002679514087,0.010667834305371125,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.03192770481109619,0.029396674252838983,0.08492000798495297,0.037977382100835955
Claude Sonnet 4.6,type_theoretical__jcr_q4__year_q3,5,5,0.6376501321792603,0.6315811991691589,0.03223670954758451,0.01441669478386309,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.0016732215881347656,0.0044327946675728706,0.08735429907342045,0.039066030171003
Claude Sonnet 4.6,type_theoretical__jcr_q4__year_q4_newest,5,5,0.6803579926490784,0.6704793572425842,0.019683432513003703,0.008802698625921158,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.04103463888168335,0.043330952740998165,0.07278652364263846,0.03255112294216704
Claude Sonnet 4.6,type_theoretical__year_q1_oldest,5,5,0.6822085976600647,0.6774842381477356,0.019229488091257147,0.008599688508914731,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.04288524389266968,0.05033583364614953,0.0748160856676035,0.03345877067264183
Claude Sonnet 4.6,type_theoretical__year_q1_oldest__discipline_bio_evo,5,5,0.6278337240219116,0.6239450693130493,0.017561716205715366,0.007853838247507848,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.011489629745483398,-0.003203335188536749,0.06060349875886134,0.027102708579827616
Claude Sonnet 4.6,type_theoretical__year_q1_oldest__discipline_economics,5,5,0.6550182104110718,0.6475116848945618,0.03369481881491374,0.015068781071937206,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.015694856643676758,0.0203632803929757,0.07770050643610664,0.03474872285545887
Claude Sonnet 4.6,type_theoretical__year_q1_oldest__discipline_math_phys_cs,5,5,0.6596748232841492,0.6481443643569946,0.02203446477670536,0.009854112217707581,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.02035146951675415,0.020995959855408565,0.07399594724357533,0.033091993619224526
Claude Sonnet 4.6,type_theoretical__year_q1_oldest__discipline_multidisciplinary,5,5,0.6602649688720703,0.6520811200141907,0.027051216782654465,0.012097671920019707,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.020941615104675293,0.02493271551260461,0.08566535383715536,0.03831071089929036
Claude Sonnet 4.6,type_theoretical__year_q1_oldest__discipline_other,5,5,0.7474129796028137,0.7406431913375855,0.033520377522848116,0.01499076855450888,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.1080896258354187,0.11349478683599938,0.07992254946789436,0.035742450709060285
Claude Sonnet 4.6,type_theoretical__year_q1_oldest__discipline_psych_social,5,5,0.6721668839454651,0.6648489713668824,0.040744480365520384,0.01822148556104181,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.03284353017807007,0.037700566865296256,0.09214483565053513,0.04120842325802852
Claude Sonnet 4.6,type_theoretical__year_q2,5,5,0.6839919090270996,0.6754146218299866,0.008622534314940263,0.0038561145733062015,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.04466855525970459,0.04826621732840051,0.06004682242424127,0.026853755354692435
Claude Sonnet 4.6,type_theoretical__year_q2__discipline_bio_evo,5,5,0.7074909210205078,0.6970610737800598,0.03879902974663469,0.01735145359490232,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.06816756725311279,0.06991266927847375,0.0905881283473455,0.04051224258782804
Claude Sonnet 4.6,type_theoretical__year_q2__discipline_economics,5,5,0.6800864934921265,0.671397614479065,0.028198528802562673,0.012610765453603175,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.040763139724731445,0.04424920997747887,0.07008203988381713,0.03134164103641331
Claude Sonnet 4.6,type_theoretical__year_q2__discipline_math_phys_cs,5,5,0.6523240804672241,0.6480855941772461,0.011103385007791443,0.00496558473155474,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.013000726699829102,0.02093718967566003,0.06258025140268343,0.02798673923708534
Claude Sonnet 4.6,type_theoretical__year_q2__discipline_multidisciplinary,5,5,0.6303040981292725,0.6244298338890075,0.02678802767891578,0.011979970174640319,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.009019255638122559,-0.002718570612578497,0.050098465491016896,0.02240471488126823
Claude Sonnet 4.6,type_theoretical__year_q2__discipline_other,5,5,0.6560026407241821,0.6525632500648498,0.006297579041869301,0.00281636296625955,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.01667928695678711,0.025414845563263788,0.06912217770456176,0.030912377620044094
Claude Sonnet 4.6,type_theoretical__year_q2__discipline_psych_social,5,5,0.6791837215423584,0.6720513939857483,0.03799901326689808,0.016993675348540092,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.03986036777496338,0.04490298948416223,0.07554545998921504,0.03378495678547507
Claude Sonnet 4.6,type_theoretical__year_q3,5,5,0.7116425037384033,0.7057274580001831,0.016636961878644232,0.007440275539944222,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.0723191499710083,0.07857905349859703,0.07096545617882524,0.03173671681402714
Claude Sonnet 4.6,type_theoretical__year_q3__discipline_bio_evo,5,5,0.6517641544342041,0.6419681787490845,0.04338449069455711,0.01940213407244735,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.012440800666809082,0.014819774247498408,0.06448283720408221,0.02883760147407606
Claude Sonnet 4.6,type_theoretical__year_q3__discipline_economics,5,5,0.6744582056999207,0.6694374680519104,0.014035989247078344,0.006277085217584653,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.035134851932525635,0.042289063550324336,0.06789651109391602,0.030364242848212965
Claude Sonnet 4.6,type_theoretical__year_q3__discipline_math_phys_cs,5,5,0.636465847492218,0.6333784818649292,0.02043902045316803,0.009140607825358454,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,-0.002857506275177002,0.006230077363343134,0.06219417494799923,0.027814080597648144
Claude Sonnet 4.6,type_theoretical__year_q3__discipline_multidisciplinary,5,5,0.6859369277954102,0.6788791060447693,0.017049540930710535,0.007624786501246757,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.04661357402801514,0.051730701543183225,0.07632546277314071,0.03413378463497445
Claude Sonnet 4.6,type_theoretical__year_q3__discipline_other,5,5,0.651414155960083,0.6477749228477478,0.011995701818973414,0.005364640941008486,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.012090802192687988,0.020626518346161738,0.06497195127530005,0.02905633993647501
Claude Sonnet 4.6,type_theoretical__year_q3__discipline_psych_social,5,5,0.6697437167167664,0.6591472744941711,0.03538584650261715,0.015825031644245025,0.639323353767395,0.627148404501586,0.06618990746644854,0.02960102650387996,0.030420362949371338,0.031998869992585076,0.07570425715967491,0.03385597303903165
