model,item_id,n_aug_runs,correlation,delta_correlation,baseline_correlation_mean30,above_baseline
Claude Sonnet 4.6,10.1098_rsif.2012.0997,5,0.611129105091095,-0.0281942486763,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rsif.2013.1044,5,0.6539760828018188,0.0146527290344238,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rsif.2014.0735,5,0.6297993659973145,-0.0095239877700805,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rsif.2014.0935,5,0.7031978368759155,0.0638744831085205,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rsif.2019.0127,5,0.7089999914169312,0.0696766376495361,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rsif.2020.0880,5,0.6526488065719604,0.0133254528045654,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rsif.2021.0755,5,0.6745285987854004,0.0352052450180053,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rsif.2022.0036,5,0.6450546979904175,0.0057313442230224,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rsif.2022.0082,5,0.680010199546814,0.0406868457794189,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rsif.2022.0653,5,0.6846846342086792,0.0453612804412841,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rsif.2023.0698,5,0.6883562207221985,0.0490328669548034,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rsif.2024.0019,5,0.664654016494751,0.0253306627273559,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rsif.2024.0547,5,0.6234263777732849,-0.0158969759941101,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rsif.2024.0827,5,0.7056798338890076,0.0663564801216125,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rsos.150223,5,0.666754424571991,0.0274310708045959,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rsos.160510,5,0.645410418510437,0.0060870647430419,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rsos.192090,5,0.6383135318756104,-0.0010098218917846,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rsos.200617,5,0.6280646324157715,-0.0112587213516235,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rsos.211983,5,0.6790685057640076,0.0397451519966125,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rsos.220856,5,0.6667787432670593,0.0274553894996643,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rsos.230830,5,0.6503322124481201,0.011008858680725,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rsos.230867,5,0.6511135101318359,0.0117901563644409,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rsos.230969,5,0.6615312695503235,0.0222079157829284,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rsos.240717,5,0.6525594592094421,0.0132361054420471,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspa.2019.0349,5,0.6806430816650391,0.041319727897644,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rspa.2021.0397,5,0.620957612991333,-0.018365740776062,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspa.2021.0568,5,0.6510842442512512,0.0117608904838562,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspa.2022.0290,5,0.624416172504425,-0.0149071812629699,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspa.2022.0393,5,0.6361391544342041,-0.0031841993331909,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspb.2000.1266,5,0.6439293026924133,0.0046059489250183,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspb.2003.2336,5,0.6270138025283813,-0.0123095512390136,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspb.2007.1322,5,0.6434047222137451,0.00408136844635,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspb.2007.1517,5,0.6273624300956726,-0.0119609236717224,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspb.2007.1558,5,0.7251949310302734,0.0858715772628784,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rspb.2008.1082,5,0.6351510882377625,-0.0041722655296325,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspb.2008.1623,5,0.6699997186660767,0.0306763648986816,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rspb.2008.1715,5,0.656607985496521,0.0172846317291259,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspb.2009.1480,5,0.675277590751648,0.0359542369842529,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rspb.2009.1900,5,0.633074939250946,-0.0062484145164489,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspb.2010.0065,5,0.6624180674552917,0.0230947136878967,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspb.2010.1275,5,0.6575437188148499,0.0182203650474548,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspb.2010.2125,5,0.7026088237762451,0.0632854700088501,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rspb.2010.2342,5,0.6634369492530823,0.0241135954856872,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspb.2011.0252,5,0.613235354423523,-0.026087999343872,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspb.2011.0690,5,0.6436325311660767,0.0043091773986816,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspb.2011.0805,5,0.6478790044784546,0.0085556507110595,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspb.2012.0063,5,0.6815999150276184,0.0422765612602233,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rspb.2012.0615,5,0.6510164737701416,0.0116931200027465,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspb.2012.0937,5,0.669258177280426,0.029934823513031,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rspb.2012.2043,5,0.6468279361724854,0.0075045824050903,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspb.2012.2498,5,0.6479655504226685,0.0086421966552734,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspb.2012.2723,5,0.6844362616539001,0.0451129078865051,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rspb.2013.0247,5,0.6829454302787781,0.043622076511383,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rspb.2013.0553,5,0.6797797679901123,0.0404564142227172,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rspb.2013.0699,5,0.6603191494941711,0.0209957957267761,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspb.2013.2661,5,0.6911476850509644,0.0518243312835693,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rspb.2014.1661,5,0.6490771770477295,0.0097538232803344,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspb.2014.1994,5,0.6505870819091797,0.0112637281417846,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspb.2015.1975,5,0.6433995962142944,0.0040762424468994,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspb.2015.2431,5,0.6635976433753967,0.0242742896080017,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspb.2016.0488,5,0.6262561678886414,-0.0130671858787536,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspb.2016.0694,5,0.6617875695228577,0.0224642157554626,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspb.2017.0929,5,0.6692796945571899,0.0299563407897949,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rspb.2018.1508,5,0.6292411088943481,-0.0100822448730468,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspb.2019.0001,5,0.6583335399627686,0.0190101861953735,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspb.2019.1943,5,0.7047941088676453,0.0654707551002502,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rspb.2021.1590,5,0.6693295240402222,0.0300061702728271,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rspb.2021.1611,5,0.6918615102767944,0.0525381565093994,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rspb.2021.1773,5,0.6589476466178894,0.0196242928504943,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspb.2021.2174,5,0.6190115213394165,-0.0203118324279785,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspb.2023.1716,5,0.6575294733047485,0.0182061195373535,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rspb.2024.0182,5,0.6739864349365234,0.0346630811691284,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rspb.2025.0973,5,0.6693848371505737,0.0300614833831787,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rstb.2008.0275,5,0.6549955606460571,0.0156722068786621,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rstb.2009.0134,5,0.6457917094230652,0.0064683556556701,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rstb.2010.0135,5,0.6288750767707825,-0.0104482769966125,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rstb.2010.0146,5,0.6648769378662109,0.0255535840988159,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rstb.2010.0157,5,0.6516253352165222,0.0123019814491271,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rstb.2010.0159,5,0.6521523594856262,0.0128290057182312,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rstb.2010.0310,5,0.6754487156867981,0.036125361919403,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rstb.2015.0010,5,0.6587433815002441,0.0194200277328491,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rstb.2015.0011,5,0.6253565549850464,-0.0139667987823486,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rstb.2015.0016,5,0.6357166767120361,-0.0036066770553588,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rstb.2015.0089,5,0.6473543047904968,0.0080309510231018,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rstb.2015.0098,5,0.6948716044425964,0.0555482506752014,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rstb.2015.0099,5,0.6847612261772156,0.0454378724098205,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rstb.2015.0100,5,0.6159929633140564,-0.0233303904533386,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rstb.2020.0047,5,0.6588802337646484,0.0195568799972534,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rstb.2020.0289,5,0.7124019861221313,0.0730786323547363,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rstb.2020.0291,5,0.6509047150611877,0.0115813612937927,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rstb.2020.0293,5,0.6557319760322571,0.016408622264862,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rstb.2020.0300,5,0.6198286414146423,-0.0194947123527526,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rstb.2020.0302,5,0.6527543067932129,0.0134309530258178,0.6644858192216249,False
Claude Sonnet 4.6,10.1098_rstb.2020.0304,5,0.6650713086128235,0.0257479548454284,0.6644858192216249,True
Claude Sonnet 4.6,10.1098_rstb.2022.0303,5,0.632946252822876,-0.006377100944519,0.6644858192216249,False
Claude Sonnet 4.6,10.1103_PhysRevE.100.052304,5,0.6635301113128662,0.0242067575454711,0.6644858192216249,False
Claude Sonnet 4.6,10.1103_PhysRevE.101.062419,5,0.6260803937911987,-0.0132429599761962,0.6644858192216249,False
Claude Sonnet 4.6,10.1103_PhysRevE.102.052414,5,0.662479817867279,0.023156464099884,0.6644858192216249,False
Claude Sonnet 4.6,10.1103_PhysRevE.103.012304,5,0.6340060830116272,-0.0053172707557678,0.6644858192216249,False
Claude Sonnet 4.6,10.1103_PhysRevE.109.054303,5,0.6480585932731628,0.0087352395057678,0.6644858192216249,False
Claude Sonnet 4.6,10.1103_PhysRevE.110.034301,5,0.6577768325805664,0.0184534788131713,0.6644858192216249,False
Claude Sonnet 4.6,10.1103_PhysRevE.110.034307,5,0.6440912485122681,0.004767894744873,0.6644858192216249,False
Claude Sonnet 4.6,10.1103_PhysRevE.111.024306,5,0.6533909440040588,0.0140675902366638,0.6644858192216249,False
Claude Sonnet 4.6,10.1103_PhysRevE.69.051913,5,0.6844128370285034,0.0450894832611084,0.6644858192216249,True
Claude Sonnet 4.6,10.1103_PhysRevE.72.056118,5,0.6779818534851074,0.0386584997177124,0.6644858192216249,True
Claude Sonnet 4.6,10.1103_PhysRevE.76.026114,5,0.6869625449180603,0.0476391911506652,0.6644858192216249,True
Claude Sonnet 4.6,10.1103_PhysRevE.80.026121,5,0.7151888012886047,0.0758654475212097,0.6644858192216249,True
Claude Sonnet 4.6,10.1103_PhysRevE.80.066101,5,0.6404970288276672,0.0011736750602722,0.6644858192216249,False
Claude Sonnet 4.6,10.1103_PhysRevE.81.036115,5,0.6564517021179199,0.0171283483505249,0.6644858192216249,False
Claude Sonnet 4.6,10.1103_PhysRevE.81.057104,5,0.6301430463790894,-0.0091803073883056,0.6644858192216249,False
Claude Sonnet 4.6,10.1103_PhysRevE.83.036101,5,0.667356014251709,0.0280326604843139,0.6644858192216249,True
Claude Sonnet 4.6,10.1103_PhysRevE.84.046106,5,0.6783643364906311,0.039040982723236,0.6644858192216249,True
Claude Sonnet 4.6,10.1103_PhysRevE.84.066115,5,0.6598384380340576,0.0205150842666625,0.6644858192216249,False
Claude Sonnet 4.6,10.1103_PhysRevE.86.036101,5,0.6525753140449524,0.0132519602775573,0.6644858192216249,False
Claude Sonnet 4.6,10.1103_PhysRevE.88.042128,5,0.6414646506309509,0.0021412968635559,0.6644858192216249,False
Claude Sonnet 4.6,10.1103_PhysRevE.90.032802,5,0.630294680595398,-0.009028673171997,0.6644858192216249,False
Claude Sonnet 4.6,10.1103_PhysRevE.90.042726,5,0.6508432030677795,0.0115198493003845,0.6644858192216249,False
Claude Sonnet 4.6,10.1103_PhysRevE.91.022121,5,0.6446889042854309,0.0053655505180358,0.6644858192216249,False
Claude Sonnet 4.6,10.1103_PhysRevE.91.042810,5,0.6524305939674377,0.0131072402000427,0.6644858192216249,False
Claude Sonnet 4.6,10.1103_PhysRevE.91.062802,5,0.6489821672439575,0.0096588134765625,0.6644858192216249,False
Claude Sonnet 4.6,10.1103_PhysRevE.91.062804,5,0.6525463461875916,0.0132229924201965,0.6644858192216249,False
Claude Sonnet 4.6,10.1103_PhysRevE.92.012819,5,0.648163378238678,0.0088400244712829,0.6644858192216249,False
Claude Sonnet 4.6,10.1103_PhysRevE.92.042813,5,0.6480719447135925,0.0087485909461975,0.6644858192216249,False
Claude Sonnet 4.6,10.1103_PhysRevE.95.052309,5,0.6495314836502075,0.0102081298828125,0.6644858192216249,False
Claude Sonnet 4.6,10.1103_PhysRevE.95.052316,5,0.6467146873474121,0.007391333580017,0.6644858192216249,False
Claude Sonnet 4.6,10.1103_PhysRevE.97.012305,5,0.6546784043312073,0.0153550505638122,0.6644858192216249,False
Claude Sonnet 4.6,10.1103_PhysRevE.97.062136,5,0.6676309108734131,0.028307557106018,0.6644858192216249,True
Claude Sonnet 4.6,10.1103_PhysRevX.3.041021,5,0.6273819208145142,-0.0119414329528808,0.6644858192216249,False
Claude Sonnet 4.6,10.1103_PhysRevX.7.041027,5,0.6450273990631104,0.0057040452957153,0.6644858192216249,False
Claude Sonnet 4.6,10.1103_sz5b-j75y,5,0.6436251401901245,0.0043017864227294,0.6644858192216249,False
Claude Sonnet 4.6,10.1108_01437720310502177,5,0.6473713517189026,0.0080479979515075,0.6644858192216249,False
Claude Sonnet 4.6,10.1108_tpm-03-2020-0021,5,0.5979966521263123,-0.0413267016410827,0.6644858192216249,False
Claude Sonnet 4.6,10.1109_access.2020.2995658,5,0.6363710165023804,-0.0029523372650146,0.6644858192216249,False
Claude Sonnet 4.6,10.1109_access.2020.3029458,5,0.6508563160896301,0.0115329623222351,0.6644858192216249,False
Claude Sonnet 4.6,10.1109_access.2021.3084342,5,0.6743792295455933,0.0350558757781982,0.6644858192216249,True
Claude Sonnet 4.6,10.1109_access.2021.3128647,5,0.6293360590934753,-0.0099872946739196,0.6644858192216249,False
Claude Sonnet 4.6,10.1109_jstsp.2013.2263785,5,0.6970504522323608,0.0577270984649658,0.6644858192216249,True
Claude Sonnet 4.6,10.1109_jstsp.2014.2316597,5,0.6831062436103821,0.043782889842987,0.6644858192216249,True
Claude Sonnet 4.6,10.1109_tac.2021.3087652,5,0.665026068687439,0.0257027149200439,0.6644858192216249,True
Claude Sonnet 4.6,10.1109_tac.2025.3529852,5,0.6961660385131836,0.0568426847457885,0.6644858192216249,True
Claude Sonnet 4.6,10.1109_tcsii.2019.2910893,5,0.6449485421180725,0.0056251883506774,0.6644858192216249,False
Claude Sonnet 4.6,10.1109_tcsii.2021.3133711,5,0.6595745086669922,0.0202511548995971,0.6644858192216249,False
Claude Sonnet 4.6,10.1109_tcss.2022.3144978,5,0.6652880907058716,0.0259647369384765,0.6644858192216249,True
Claude Sonnet 4.6,10.1109_tcss.2023.3324087,5,0.6599487662315369,0.0206254124641418,0.6644858192216249,False
Claude Sonnet 4.6,10.1109_tcss.2024.3386501,5,0.6274151802062988,-0.0119081735610961,0.6644858192216249,False
Claude Sonnet 4.6,10.1109_tnse.2023.3279094,5,0.6664175391197205,0.0270941853523254,0.6644858192216249,True
Claude Sonnet 4.6,10.1109_tnsm.2015.2397883,5,0.660163402557373,0.020840048789978,0.6644858192216249,False
Claude Sonnet 4.6,10.1109_tsmc.2018.2854294,5,0.6528699994087219,0.0135466456413269,0.6644858192216249,False
Claude Sonnet 4.6,10.1111_1467-6435.00140,5,0.6570050716400146,0.0176817178726196,0.6644858192216249,False
Claude Sonnet 4.6,10.1111_1468-0106.12034,5,0.6528725028038025,0.0135491490364074,0.6644858192216249,False
Claude Sonnet 4.6,10.1111_1468-0262.00230,5,0.6841995120048523,0.0448761582374572,0.6644858192216249,True
Claude Sonnet 4.6,10.1111_1475-4932.12073,5,0.6821332573890686,0.0428099036216735,0.6644858192216249,True
Claude Sonnet 4.6,10.1111_1477-9552.12114,5,0.6032664775848389,-0.0360568761825561,0.6644858192216249,False
Claude Sonnet 4.6,10.1111_1911-3846.12489,5,0.662540853023529,0.023217499256134,0.6644858192216249,False
Claude Sonnet 4.6,10.1111_ajae.12372,5,0.6576768755912781,0.018353521823883,0.6644858192216249,False
Claude Sonnet 4.6,10.1111_ajps.12139,5,0.6605163812637329,0.0211930274963378,0.6644858192216249,False
Claude Sonnet 4.6,10.1111_ajsp.12057,5,0.6712632179260254,0.0319398641586303,0.6644858192216249,True
Claude Sonnet 4.6,10.1111_apce.12343,5,0.6670855283737183,0.0277621746063232,0.6644858192216249,True
Claude Sonnet 4.6,10.1111_bjop.12245,5,0.6677109003067017,0.0283875465393066,0.6644858192216249,True
Claude Sonnet 4.6,10.1111_bjso.12450,5,0.671750009059906,0.0324266552925109,0.6644858192216249,True
Claude Sonnet 4.6,10.1111_boer.12140,5,0.6230242848396301,-0.0162990689277648,0.6644858192216249,False
Claude Sonnet 4.6,10.1111_brv.12260,5,0.6636441946029663,0.0243208408355712,0.6644858192216249,False
Claude Sonnet 4.6,10.1111_brv.12352,5,0.6231392025947571,-0.0161841511726379,0.6644858192216249,False
Claude Sonnet 4.6,10.1111_caje.12201,5,0.6126669049263,-0.0266564488410949,0.6644858192216249,False
Claude Sonnet 4.6,10.1111_caje.12557,5,0.6893787384033203,0.0500553846359252,0.6644858192216249,True
Claude Sonnet 4.6,10.1111_cogs.13326,5,0.6587080955505371,0.019384741783142,0.6644858192216249,False
Claude Sonnet 4.6,10.1111_ecin.12134,5,0.6463974714279175,0.0070741176605224,0.6644858192216249,False
Claude Sonnet 4.6,10.1111_ecin.12187,5,0.6781232357025146,0.0387998819351196,0.6644858192216249,True
Claude Sonnet 4.6,10.1111_ecin.12512,5,0.6450039744377136,0.0056806206703186,0.6644858192216249,False
Claude Sonnet 4.6,10.1111_ecin.12713,5,0.6297135353088379,-0.0096098184585571,0.6644858192216249,False
Claude Sonnet 4.6,10.1111_ecin.12720,5,0.6253528594970703,-0.0139704942703247,0.6644858192216249,False
Claude Sonnet 4.6,10.1111_ecin.12766,5,0.6718446016311646,0.0325212478637695,0.6644858192216249,True
Claude Sonnet 4.6,10.1111_ecin.12797,5,0.6490610241889954,0.0097376704216003,0.6644858192216249,False
Claude Sonnet 4.6,10.1111_ecin.12974,5,0.6579857468605042,0.0186623930931091,0.6644858192216249,False
Claude Sonnet 4.6,10.1111_ecin.13020,5,0.6666951179504395,0.0273717641830444,0.6644858192216249,True
Claude Sonnet 4.6,10.1111_ecin.13171,5,0.6930146813392639,0.0536913275718688,0.6644858192216249,True
Claude Sonnet 4.6,10.1111_ecoj.12088,5,0.6203008890151978,-0.0190224647521972,0.6644858192216249,False
Claude Sonnet 4.6,10.1111_ecoj.12209,5,0.6204811334609985,-0.0188422203063964,0.6644858192216249,False
Claude Sonnet 4.6,10.1111_ecoj.12614,5,0.6822776198387146,0.0429542660713195,0.6644858192216249,True
Claude Sonnet 4.6,10.1111_ele.12178,5,0.6544625163078308,0.0151391625404357,0.6644858192216249,False
Claude Sonnet 4.6,10.1111_eth.12223,5,0.6544318199157715,0.0151084661483764,0.6644858192216249,False
Claude Sonnet 4.6,10.1111_eva.12303,5,0.6328026652336121,-0.0065206885337829,0.6644858192216249,False
Claude Sonnet 4.6,10.1111_evo.12031,5,0.643955409526825,0.0046320557594299,0.6644858192216249,False
Claude Sonnet 4.6,10.1111_evo.12108,5,0.667790412902832,0.028467059135437,0.6644858192216249,True
