model,kind,item_id,group,correlation,count
Claude Sonnet 4.6,individual_papers,10.1177_0022002795039004006,Empirical,0.6492421627044678,
Claude Sonnet 4.6,individual_papers,10.1177_0037549711406912,Non-empirical,0.5794097185134888,
Claude Sonnet 4.6,individual_papers,10.1177_00375497231171138,Non-empirical,0.6479281783103943,
Claude Sonnet 4.6,individual_papers,10.1177_0048393108315509,Non-empirical,0.6385645270347595,
Claude Sonnet 4.6,individual_papers,10.1177_00483931231181168,Non-empirical,0.6302434802055359,
Claude Sonnet 4.6,individual_papers,10.1177_0098628319834208,Empirical,0.636481523513794,
Claude Sonnet 4.6,individual_papers,10.1177_0146167206289978,Empirical,0.6855464577674866,
Claude Sonnet 4.6,individual_papers,10.1177_0146167216684134,Empirical,0.6882429718971252,
Claude Sonnet 4.6,individual_papers,10.1177_01655515241233741,Non-empirical,0.6586000323295593,
Claude Sonnet 4.6,individual_papers,10.1177_0190272512442397,Empirical,0.6681884527206421,
Claude Sonnet 4.6,individual_papers,10.1177_0190272513518803,Empirical,0.6834403872489929,
Claude Sonnet 4.6,individual_papers,10.1177_0190272517703750,Empirical,0.6188237071037292,
Claude Sonnet 4.6,individual_papers,10.1177_0190272519882389,Empirical,0.6837335228919983,
Claude Sonnet 4.6,individual_papers,10.1177_01902725221132517,Empirical,0.6293892860412598,
Claude Sonnet 4.6,individual_papers,10.1177_0894439313511396,Empirical,0.6863791346549988,
Claude Sonnet 4.6,individual_papers,10.1177_0951629806065012,Non-empirical,0.6551855802536011,
Claude Sonnet 4.6,individual_papers,10.1177_0951629809103970,Non-empirical,0.6639519333839417,
Claude Sonnet 4.6,individual_papers,10.1177_0951629814539199,Empirical,0.7170472145080566,
Claude Sonnet 4.6,individual_papers,10.1177_0951629815586882,Empirical,0.6975280046463013,
Claude Sonnet 4.6,individual_papers,10.1177_0951629815586885,Empirical,0.6478937268257141,
Claude Sonnet 4.6,individual_papers,10.1177_09516298221081810,Non-empirical,0.6470484733581543,
Claude Sonnet 4.6,individual_papers,10.1177_0956797613510184,Empirical,0.5933464765548706,
Claude Sonnet 4.6,individual_papers,10.1177_0956797615624469,Empirical,0.6541978120803833,
Claude Sonnet 4.6,individual_papers,10.1177_0956797617752642,Empirical,0.65623939037323,
Claude Sonnet 4.6,individual_papers,10.1177_0959354308091842,Non-empirical,0.6481384634971619,
Claude Sonnet 4.6,individual_papers,10.1177_1043463103015002001,Non-empirical,0.6595762372016907,
Claude Sonnet 4.6,individual_papers,10.1177_1043463107075110,Empirical,0.6319395303726196,
Claude Sonnet 4.6,individual_papers,10.1177_1043463107080449,Empirical,0.6478710770606995,
Claude Sonnet 4.6,individual_papers,10.1177_1043463109337876,Empirical,0.6778761148452759,
Claude Sonnet 4.6,individual_papers,10.1177_1043463110387268,Non-empirical,0.675758421421051,
Claude Sonnet 4.6,individual_papers,10.1177_1043463111434700,Non-empirical,0.6877622008323669,
Claude Sonnet 4.6,individual_papers,10.1177_1043463115576138,Non-empirical,0.64140784740448,
Claude Sonnet 4.6,individual_papers,10.1177_1043463119872566,Non-empirical,0.6527169346809387,
Claude Sonnet 4.6,individual_papers,10.1177_10434631221094555,Empirical,0.6593146920204163,
Claude Sonnet 4.6,individual_papers,10.1177_10434631231219608,Empirical,0.6491245627403259,
Claude Sonnet 4.6,individual_papers,10.1177_104346397009004004,Non-empirical,0.6474383473396301,
Claude Sonnet 4.6,individual_papers,10.1177_1046496404266546,Empirical,0.6514790654182434,
Claude Sonnet 4.6,individual_papers,10.1177_105971230601400306,Non-empirical,0.6509974002838135,
Claude Sonnet 4.6,individual_papers,10.1177_1059712316653451,Non-empirical,0.6649691462516785,
Claude Sonnet 4.6,individual_papers,10.1177_1059712317693889,Non-empirical,0.6578332781791687,
Claude Sonnet 4.6,individual_papers,10.1177_1069397108320422,Non-empirical,0.6823573112487793,
Claude Sonnet 4.6,individual_papers,10.1177_1368430208098783,Empirical,0.635348916053772,
Claude Sonnet 4.6,individual_papers,10.1177_1368430211402102,Empirical,0.650824785232544,
Claude Sonnet 4.6,individual_papers,10.1177_147470491301100117,Empirical,0.6697368025779724,
Claude Sonnet 4.6,individual_papers,10.1177_1474704917742720,Empirical,0.6740297675132751,
Claude Sonnet 4.6,individual_papers,10.1177_1474704918756993,Non-empirical,0.7278252243995667,
Claude Sonnet 4.6,individual_papers,10.1177_1525822x16643709,Empirical,0.6867905855178833,
Claude Sonnet 4.6,individual_papers,10.1177_1529100612474436,Non-empirical,0.6723851561546326,
Claude Sonnet 4.6,individual_papers,10.1177_1745691613488533,Empirical,0.6573518514633179,
Claude Sonnet 4.6,individual_papers,10.1177_1948550614527115,Empirical,0.685738205909729,
Claude Sonnet 4.6,individual_papers,10.1177_1948550616639650,Empirical,0.6261191368103027,
Claude Sonnet 4.6,individual_papers,10.1177_1948550619849431,Empirical,0.6301412582397461,
Claude Sonnet 4.6,individual_papers,10.1177_2158244017737592,Non-empirical,0.6583464741706848,
Claude Sonnet 4.6,individual_papers,10.1179_1749631414y.0000000041,Non-empirical,0.682886004447937,
Claude Sonnet 4.6,individual_papers,10.1186_1471-2148-11-345,Non-empirical,0.6913823485374451,
Claude Sonnet 4.6,individual_papers,10.1186_1744-9081-9-3,Empirical,0.6354705095291138,
Claude Sonnet 4.6,individual_papers,10.1186_s12889-018-5218-y,Empirical,0.6832651495933533,
Claude Sonnet 4.6,individual_papers,10.1209_0295-5075_104_28003,Non-empirical,0.6816756725311279,
Claude Sonnet 4.6,individual_papers,10.1209_0295-5075_106_18007,Non-empirical,0.6595425605773926,
Claude Sonnet 4.6,individual_papers,10.1209_0295-5075_107_60005,Non-empirical,0.6462646722793579,
Claude Sonnet 4.6,individual_papers,10.1209_0295-5075_111_58004,Non-empirical,0.6275625824928284,
Claude Sonnet 4.6,individual_papers,10.1209_0295-5075_111_60003,Non-empirical,0.6557477116584778,
Claude Sonnet 4.6,individual_papers,10.1209_0295-5075_114_58001,Non-empirical,0.6864349246025085,
Claude Sonnet 4.6,individual_papers,10.1209_0295-5075_115_38002,Non-empirical,0.6799799799919128,
Claude Sonnet 4.6,individual_papers,10.1209_0295-5075_121_38003,Non-empirical,0.6667686700820923,
Claude Sonnet 4.6,individual_papers,10.1209_0295-5075_121_48005,Non-empirical,0.651486337184906,
Claude Sonnet 4.6,individual_papers,10.1209_0295-5075_122_10003,Non-empirical,0.7016656994819641,
Claude Sonnet 4.6,individual_papers,10.1209_0295-5075_128_28001,Non-empirical,0.6152153611183167,
Claude Sonnet 4.6,individual_papers,10.1209_0295-5075_132_10007,Non-empirical,0.6772000193595886,
Claude Sonnet 4.6,individual_papers,10.1209_0295-5075_86_38001,Non-empirical,0.6467598676681519,
Claude Sonnet 4.6,individual_papers,10.1209_0295-5075_92_38003,Non-empirical,0.6724170446395874,
Claude Sonnet 4.6,individual_papers,10.1209_0295-5075_93_58001,Non-empirical,0.6414441466331482,
Claude Sonnet 4.6,individual_papers,10.1209_0295-5075_ac1364,Non-empirical,0.5878649950027466,
Claude Sonnet 4.6,individual_papers,10.1209_0295-5075_ac3c8a,Non-empirical,0.624549925327301,
Claude Sonnet 4.6,individual_papers,10.1209_0295-5075_aca824,Non-empirical,0.6621715426445007,
Claude Sonnet 4.6,individual_papers,10.1209_0295-5075_acb07d,Non-empirical,0.6574479341506958,
Claude Sonnet 4.6,individual_papers,10.1209_0295-5075_ad0998,Non-empirical,0.6725879311561584,
Claude Sonnet 4.6,individual_papers,10.1257_000282803321455359,Empirical,0.6195522546768188,
Claude Sonnet 4.6,individual_papers,10.1257_000282803322157142,Empirical,0.638215184211731,
Claude Sonnet 4.6,individual_papers,10.1257_0895330027265,Non-empirical,0.6643190383911133,
Claude Sonnet 4.6,individual_papers,10.1257_aer.100.1.420,Empirical,0.7112053632736206,
Claude Sonnet 4.6,individual_papers,10.1257_aer.100.1.448,Non-empirical,0.6674343347549438,
Claude Sonnet 4.6,individual_papers,10.1257_aer.102.2.720,Empirical,0.6419549584388733,
Claude Sonnet 4.6,individual_papers,10.1257_aer.102.7.3317,Empirical,0.6277428865432739,
Claude Sonnet 4.6,individual_papers,10.1257_aer.20120700,Empirical,0.6196776628494263,
Claude Sonnet 4.6,individual_papers,10.1257_aer.20130768,Non-empirical,0.6777580976486206,
Claude Sonnet 4.6,individual_papers,10.1257_aer.90.4.980,Empirical,0.6191992163658142,
Claude Sonnet 4.6,individual_papers,10.1257_aer.98.2.494,Empirical,0.7045143246650696,
Claude Sonnet 4.6,individual_papers,10.1257_aer.99.1.431,Empirical,0.6555554866790771,
Claude Sonnet 4.6,individual_papers,10.1257_aer.99.3.979,Empirical,0.6320690512657166,
Claude Sonnet 4.6,individual_papers,10.1257_aer.99.4.1335,Empirical,0.6630425453186035,
Claude Sonnet 4.6,individual_papers,10.1257_jel.45.3.595,Non-empirical,0.6909427046775818,
Claude Sonnet 4.6,individual_papers,10.1257_jep.14.3.137,Non-empirical,0.7021218538284302,
Claude Sonnet 4.6,individual_papers,10.1257_mic.20170389,Empirical,0.6651372909545898,
Claude Sonnet 4.6,individual_papers,10.1257_mic.20180336,Empirical,0.6348122358322144,
Claude Sonnet 4.6,individual_papers,10.1257_mic.3.4.77,Empirical,0.6606382131576538,
Claude Sonnet 4.6,individual_papers,10.1257_mic.5.2.213,Non-empirical,0.6628758907318115,
Claude Sonnet 4.6,individual_papers,10.1257_mic.6.1.290,Empirical,0.6520043611526489,
Claude Sonnet 4.6,individual_papers,10.1257_mic.6.2.247,Empirical,0.7236487865447998,
Claude Sonnet 4.6,individual_papers,10.1287_mnsc.1100.1271,Non-empirical,0.6627165079116821,
Claude Sonnet 4.6,individual_papers,10.1287_mnsc.1110.1466,Empirical,0.6328110694885254,
Claude Sonnet 4.6,individual_papers,10.1287_mnsc.2013.1848,Empirical,0.6642047762870789,
Claude Sonnet 4.6,individual_papers,10.1287_mnsc.2014.2073,Empirical,0.6664896607398987,
Claude Sonnet 4.6,individual_papers,10.1287_mnsc.2015.2168,Empirical,0.6561318039894104,
Claude Sonnet 4.6,individual_papers,10.1287_mnsc.2017.2802,Empirical,0.6487858891487122,
Claude Sonnet 4.6,individual_papers,10.1287_mnsc.2018.3163,Empirical,0.6553897261619568,
Claude Sonnet 4.6,individual_papers,10.1287_mnsc.2020.3762,Non-empirical,0.6450350880622864,
Claude Sonnet 4.6,individual_papers,10.1287_mnsc.2022.03085,Empirical,0.6759545207023621,
Claude Sonnet 4.6,individual_papers,10.1287_orsc.2020.14548,Empirical,0.6854186058044434,
Claude Sonnet 4.6,individual_papers,10.1287_orsc.2021.1521,Empirical,0.667576253414154,
Claude Sonnet 4.6,individual_papers,10.1332_204378920x16026943989422,Non-empirical,0.5923296809196472,
Claude Sonnet 4.6,individual_papers,10.1332_204378921x16431423735159,Non-empirical,0.6685045957565308,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pcbi.0020178,Non-empirical,0.6436023712158203,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pcbi.1000758,Non-empirical,0.6134631037712097,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pcbi.1002868,Non-empirical,0.6655531525611877,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pcbi.1003381,Non-empirical,0.6587676405906677,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pcbi.1004232,Non-empirical,0.6579769849777222,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pcbi.1004527,Non-empirical,0.6824737787246704,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pcbi.1006347,Non-empirical,0.6693921685218811,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pcbi.1008217,Non-empirical,0.6752837300300598,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pcbi.1011228,Non-empirical,0.6464102864265442,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pcbi.1011979,Non-empirical,0.6771615147590637,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pcbi.1012810,Non-empirical,0.6713001728057861,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pcbi.1013068,Non-empirical,0.6690695285797119,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0012530,Non-empirical,0.6791485548019409,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0020474,Non-empirical,0.6447821259498596,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0023019,Non-empirical,0.6433084011077881,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0026008,Empirical,0.6900935173034668,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0026652,Non-empirical,0.6859561800956726,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0034051,Non-empirical,0.6468349099159241,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0035287,Non-empirical,0.6802135705947876,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0040325,Empirical,0.6354644894599915,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0044432,Non-empirical,0.6907394528388977,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0045093,Empirical,0.5512387156486511,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0045662,Empirical,0.7030332684516907,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0045998,Empirical,0.6492765545845032,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0054308,Non-empirical,0.6180368661880493,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0057378,Non-empirical,0.6425108313560486,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0059894,Non-empirical,0.6902018189430237,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0061458,Empirical,0.6871789693832397,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0064677,Empirical,0.6470043063163757,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0064941,Empirical,0.6273269653320312,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0068423,Non-empirical,0.6216791868209839,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0069871,Empirical,0.6641787886619568,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0076063,Non-empirical,0.6547238826751709,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0077041,Non-empirical,0.6421034932136536,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0083225,Non-empirical,0.6415320634841919,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0085531,Non-empirical,0.6688852310180664,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0092336,Empirical,0.6536041498184204,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0095742,Non-empirical,0.6619401574134827,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0104207,Non-empirical,0.6853306889533997,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0105126,Non-empirical,0.6516729593276978,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0108423,Non-empirical,0.6789840459823608,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0114976,Empirical,0.6312840580940247,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0117183,Empirical,0.649727463722229,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0120394,Empirical,0.6852825880050659,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0124513,Non-empirical,0.6311917901039124,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0124561,Non-empirical,0.7126843929290771,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0125193,Empirical,0.6743578314781189,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0154321,Empirical,0.6568655371665955,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0155414,Empirical,0.6410641074180603,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0155773,Empirical,0.6443312764167786,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0158940,Empirical,0.6549128890037537,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0159769,Empirical,0.6834617257118225,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0166101,Empirical,0.6130171418190002,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0166437,Non-empirical,0.6526376605033875,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0175687,Non-empirical,0.6636859774589539,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0188503,Empirical,0.6762234568595886,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0196524,Non-empirical,0.6618093848228455,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0200965,Empirical,0.6292244791984558,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0202878,Empirical,0.6970224976539612,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0205420,Empirical,0.6363943815231323,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0207937,Non-empirical,0.6422861218452454,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0208129,Empirical,0.6947471499443054,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0222724,Empirical,0.6702267527580261,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0227360,Empirical,0.6225032210350037,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0229510,Empirical,0.6340985894203186,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0236544,Empirical,0.6842110753059387,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0240324,Empirical,0.6207379102706909,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0244592,Non-empirical,0.6780025362968445,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0248599,Empirical,0.6156125068664551,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0249339,Empirical,0.6562106013298035,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0253344,Non-empirical,0.6892146468162537,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0254860,Non-empirical,0.6678082346916199,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0263028,Empirical,0.636631965637207,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0267153,Empirical,0.6437888741493225,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0267251,Empirical,0.674572765827179,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0268019,Non-empirical,0.6901065707206726,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0273014,Empirical,0.6551663279533386,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0275383,Empirical,0.6746191382408142,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0282112,Non-empirical,0.6682159304618835,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0282434,Non-empirical,0.6388540863990784,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0289333,Non-empirical,0.6495535969734192,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0294920,Non-empirical,0.635958731174469,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0307832,Empirical,0.7203568816184998,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0311612,Non-empirical,0.6318677067756653,
Claude Sonnet 4.6,individual_papers,10.1371_journal.pone.0329742,Empirical,0.6467486619949341,
Claude Sonnet 4.6,individual_papers,10.1515_amcs-2015-0054,Non-empirical,0.6778309345245361,
Claude Sonnet 4.6,individual_papers,10.1515_bejeap-2013-0110,Empirical,0.6463625431060791,
Claude Sonnet 4.6,individual_papers,10.1515_bejte-2017-0157,Non-empirical,0.6448395252227783,
Claude Sonnet 4.6,individual_papers,10.1515_bejte-2019-0057,Empirical,0.6303835511207581,
Claude Sonnet 4.6,individual_papers,10.1515_bejte-2024-0043,Empirical,0.6208573579788208,
