custom_id,paper_id,dimension,present,evidence_tier,effect_direction,evidence_basis,notes,support_refs
10.1007_s10640-025-00970-6,10.1007_s10640-025-00970-6,show_n_rounds,yes,informative_direct,N/A,manipulated,Subjects are told in advance that each part lasts exactly 10 periods.,Section 3.3
10.1007_s10640-025-00970-6,10.1007_s10640-025-00970-6,show_other_summaries,yes,informative_direct,N/A,manipulated,"After each stage, teams are informed about all other teams' contributions and earnings; after punishment, all punishment allocations are revealed anonymously.",Section 3.3
10.1007_s10640-025-00970-6,10.1007_s10640-025-00970-6,show_punishment_id,yes,informative_direct,N/A,manipulated,"Punishment is anonymous but team IDs are reshuffled each round, so punishment is not traceable to a persistent identity.",Section 3.3
10.1007_s10645-008-9094-1,10.1007_s10645-008-9094-1,player_count,yes,informative_direct,N/A,manipulated,All groups have 4 players.,Section 4 THE EXPERIMENT | Table 1
10.1007_s10645-008-9094-1,10.1007_s10645-008-9094-1,num_rounds,yes,informative_direct,N/A,manipulated,Each session consists of 15 rounds.,Section 4 THE EXPERIMENT
10.1007_s10645-008-9094-1,10.1007_s10645-008-9094-1,chat,yes,informative_direct,N/A,manipulated,Communication was strictly forbidden at all times.,Section 4 THE EXPERIMENT
10.1007_s10645-008-9094-1,10.1007_s10645-008-9094-1,all_or_nothing,yes,informative_direct,N/A,manipulated,Contribution is continuous: subjects choose how many of 10 tokens to contribute.,Section 4 THE EXPERIMENT
10.1007_s10645-008-9094-1,10.1007_s10645-008-9094-1,default_contrib,no,not_present,N/A,N/A,No mention of default contribution framing; subjects choose how many tokens to contribute.,
10.1007_s10645-008-9094-1,10.1007_s10645-008-9094-1,mpcr,yes,informative_direct,mixed,manipulated,"MPCR is manipulated: T1 (all 0.6), T2/T3 (half 0.9, half 0.3, average 0.6). Heterogeneity reduces contributions without punishment; with punishment, contributions increase but efficiency does not.",Section 4.1-4.3 | Table 1 | Section 5.1
10.1007_s10645-008-9094-1,10.1007_s10645-008-9094-1,punishment_cost,yes,informative_direct,N/A,manipulated,Each punishment point costs the punisher 1 token.,Section 4.3 Treatment 3
10.1007_s10645-008-9094-1,10.1007_s10645-008-9094-1,punishment_tech,yes,informative_direct,N/A,manipulated,Each punishment point reduces the target's earnings by 2 tokens (1:2 cost:impact).,Section 4.3 Treatment 3
10.1007_s10645-008-9094-1,10.1007_s10645-008-9094-1,reward_exists,no,not_present,N/A,N/A,No reward mechanism is present in any treatment.,Section 4.3 Treatment 3
10.1007_s10645-008-9094-1,10.1007_s10645-008-9094-1,reward_cost,no,not_present,N/A,N/A,No reward mechanism.,
10.1007_s10645-008-9094-1,10.1007_s10645-008-9094-1,reward_tech,no,not_present,N/A,N/A,No reward mechanism.,
10.1007_s10645-008-9094-1,10.1007_s10645-008-9094-1,show_n_rounds,yes,informative_direct,N/A,manipulated,All 15 rounds count toward final earnings; number of rounds is known.,Section 4 THE EXPERIMENT
10.1007_s10645-008-9094-1,10.1007_s10645-008-9094-1,show_other_summaries,yes,informative_direct,N/A,manipulated,"After each round, subjects see the contribution and earnings of every group member.",Section 4.1-4.3
10.1007_s10645-008-9094-1,10.1007_s10645-008-9094-1,show_punishment_id,yes,informative_direct,N/A,manipulated,Punishment is anonymous: subjects do not know who punished them; random IDs are reassigned each round.,Section 4.3 Treatment 3
10.1007_s10657-016-9532-5,10.1007_s10657-016-9532-5,player_count,no,not_present,N/A,N/A,Theoretical discussion; referenced studies do not specify player count in a way relevant to prediction.,
10.1007_s10657-016-9532-5,10.1007_s10657-016-9532-5,num_rounds,no,not_present,N/A,N/A,No information on number of rounds in referenced or discussed games.,
10.1007_s10657-016-9532-5,10.1007_s10657-016-9532-5,chat,no,not_present,N/A,N/A,No mention of communication or chat between players.,
10.1007_s10657-016-9532-5,10.1007_s10657-016-9532-5,all_or_nothing,no,not_present,N/A,N/A,No discussion of all-or-nothing vs. continuous contribution choices.,
10.1007_s10657-016-9532-5,10.1007_s10657-016-9532-5,default_contrib,no,not_present,N/A,N/A,No mention of default contribution framing.,
10.1007_s10657-016-9532-5,10.1007_s10657-016-9532-5,mpcr,no,not_present,N/A,N/A,Marginal per-capita return is not discussed.,
10.1007_s10657-016-9532-5,10.1007_s10657-016-9532-5,punishment_cost,no,not_present,N/A,N/A,No discussion of cost to punisher per unit of punishment.,
10.1007_s10657-016-9532-5,10.1007_s10657-016-9532-5,punishment_tech,no,not_present,N/A,N/A,No discussion of punishment effectiveness per unit cost.,
10.1007_s10657-016-9532-5,10.1007_s10657-016-9532-5,reward_exists,yes,informative_indirect,less_positive,discussion_only,Rewards are discussed as an alternative to punishment; evidence suggests rewards are less effective at conveying moral norms and obligatory rules than punishments.,Section 3 Punishment versus reward | Mulder (2008)
10.1007_s10657-016-9532-5,10.1007_s10657-016-9532-5,reward_cost,no,not_present,N/A,N/A,No discussion of cost to rewarder per unit of reward.,
10.1007_s10657-016-9532-5,10.1007_s10657-016-9532-5,reward_tech,no,not_present,N/A,N/A,No discussion of reward effectiveness per unit cost.,
10.1007_s10657-016-9532-5,10.1007_s10657-016-9532-5,show_n_rounds,no,not_present,N/A,N/A,No mention of whether players know the number of rounds.,
10.1007_s10657-016-9532-5,10.1007_s10657-016-9532-5,show_other_summaries,no,not_present,N/A,N/A,No discussion of summary information shown to players.,
10.1007_s10657-016-9532-5,10.1007_s10657-016-9532-5,show_punishment_id,no,not_present,N/A,N/A,No mention of whether punishment is anonymous or identified.,
10.1007_s10657-017-9556-5,10.1007_s10657-017-9556-5,player_count,no,not_present,N/A,N/A,No game or group interaction; survey-based vignettes only.,
10.1007_s10657-017-9556-5,10.1007_s10657-017-9556-5,num_rounds,no,not_present,N/A,N/A,No repeated interaction or rounds; survey-based responses.,
10.1007_s10657-017-9556-5,10.1007_s10657-017-9556-5,chat,no,not_present,N/A,N/A,No communication between participants; individual survey responses.,
10.1007_s10657-017-9556-5,10.1007_s10657-017-9556-5,all_or_nothing,no,not_present,N/A,N/A,No contribution or punishment choices; only survey responses about hypothetical actions.,
10.1007_s10657-017-9556-5,10.1007_s10657-017-9556-5,default_contrib,no,not_present,N/A,N/A,No contribution framing or default; not applicable.,
10.1007_s10657-017-9556-5,10.1007_s10657-017-9556-5,mpcr,no,not_present,N/A,N/A,No marginal per-capita return; not a public goods game.,
10.1007_s10657-017-9556-5,10.1007_s10657-017-9556-5,punishment_cost,no,not_present,N/A,N/A,"No explicit cost structure for punishment; survey asks about willingness to sanction, not actual costly punishment.",
10.1007_s10657-017-9556-5,10.1007_s10657-017-9556-5,punishment_tech,no,not_present,N/A,N/A,No punishment technology or effectiveness parameter; not applicable.,
10.1007_s10657-017-9556-5,10.1007_s10657-017-9556-5,reward_exists,no,not_present,N/A,N/A,No reward mechanism discussed or measured.,
10.1007_s10657-017-9556-5,10.1007_s10657-017-9556-5,reward_cost,no,not_present,N/A,N/A,No reward mechanism.,
10.1007_s10657-017-9556-5,10.1007_s10657-017-9556-5,reward_tech,no,not_present,N/A,N/A,No reward mechanism.,
10.1007_s10657-017-9556-5,10.1007_s10657-017-9556-5,show_n_rounds,no,not_present,N/A,N/A,No rounds or repeated structure.,
10.1007_s10657-017-9556-5,10.1007_s10657-017-9556-5,show_other_summaries,no,not_present,N/A,N/A,No information about others' behavior; only hypothetical vignettes.,
10.1007_s10657-017-9556-5,10.1007_s10657-017-9556-5,show_punishment_id,no,not_present,N/A,N/A,No actual punishment or identification; survey-based.,
10.1007_s10657-019-09615-8,10.1007_s10657-019-09615-8,player_count,yes,informative_direct,N/A,manipulated,"Groups of four players per session, fixed matching.","Section 3 Design, procedures, sample | Appendix 1: Instructions"
10.1007_s10657-019-09615-8,10.1007_s10657-019-09615-8,num_rounds,yes,informative_direct,N/A,manipulated,Ten periods (rounds) per session.,"Section 3 Design, procedures, sample | Appendix 1: Instructions"
10.1007_s10657-019-09615-8,10.1007_s10657-019-09615-8,chat,yes,informative_direct,N/A,manipulated,No communication or chat allowed between players.,"Appendix 1: Instructions | Section 3 Design, procedures, sample"
10.1007_s10657-019-09615-8,10.1007_s10657-019-09615-8,all_or_nothing,yes,informative_direct,N/A,manipulated,Contribution is continuous: players can allocate any amount (0-20 points) to the public account.,"Section 3 Design, procedures, sample | Appendix 1: Instructions"
10.1007_s10657-019-09615-8,10.1007_s10657-019-09615-8,default_contrib,no,not_present,N/A,N/A,No mention of default contribution framing or opt-in/opt-out.,
10.1007_s10657-019-09615-8,10.1007_s10657-019-09615-8,mpcr,yes,informative_direct,N/A,manipulated,"MPCR is 0.375 (public account multiplied by 1.5, split among 4 players).","Section 3 Design, procedures, sample | Appendix 1: Instructions"
10.1007_s10657-019-09615-8,10.1007_s10657-019-09615-8,punishment_cost,yes,informative_direct,N/A,manipulated,Each punishment point costs the punisher 1 point.,"Section 3 Design, procedures, sample | Appendix 1: Instructions"
10.1007_s10657-019-09615-8,10.1007_s10657-019-09615-8,punishment_tech,yes,informative_direct,N/A,manipulated,Each punishment point deducts 3 points from the punished player (punishment effectiveness 3:1).,"Section 3 Design, procedures, sample | Appendix 1: Instructions"
10.1007_s10657-019-09615-8,10.1007_s10657-019-09615-8,reward_exists,no,not_present,N/A,N/A,No reward mechanism is available.,"Section 3 Design, procedures, sample | Appendix 1: Instructions"
10.1007_s10657-019-09615-8,10.1007_s10657-019-09615-8,reward_cost,no,not_present,N/A,N/A,No reward mechanism.,
10.1007_s10657-019-09615-8,10.1007_s10657-019-09615-8,reward_tech,no,not_present,N/A,N/A,No reward mechanism.,
10.1007_s10657-019-09615-8,10.1007_s10657-019-09615-8,show_n_rounds,yes,informative_direct,N/A,manipulated,Players are told there are 10 periods in advance.,"Section 3 Design, procedures, sample | Appendix 1: Instructions"
10.1007_s10657-019-09615-8,10.1007_s10657-019-09615-8,show_other_summaries,yes,informative_direct,N/A,manipulated,Players see the contributions of all other group members after each allocation phase.,Appendix 1: Instructions
10.1007_s10657-019-09615-8,10.1007_s10657-019-09615-8,show_punishment_id,yes,informative_direct,N/A,manipulated,"Players are told how many punishment points they received, but not the identity of the punisher(s).",Appendix 1: Instructions
10.1007_s10663-024-09623-1,10.1007_s10663-024-09623-1,player_count,yes,informative_direct,N/A,manipulated,Each group consists of 6 players: 3 migrants and 3 citizens. All sessions use this fixed group size.,Section 3.4 Parametrization and sampling | Section 3 Method
10.1007_s10663-024-09623-1,10.1007_s10663-024-09623-1,num_rounds,yes,informative_direct,N/A,manipulated,"20 periods per session; first 5 are initialization with only equal sharing, periods 6-20 allow for discriminatory policy voting.",Section 3.2 Part B: Main experimental task | Section 3.4 Parametrization and sampling
10.1007_s10663-024-09623-1,10.1007_s10663-024-09623-1,chat,yes,informative_direct,N/A,manipulated,No communication or chat between players is allowed.,Section 3 Method | Section 3.2 Part B: Main experimental task
10.1007_s10663-024-09623-1,10.1007_s10663-024-09623-1,all_or_nothing,yes,informative_direct,N/A,manipulated,Migrants' contribution decision is binary (all-or-nothing): contribute full endowment or nothing. Citizens always contribute full endowment automatically.,Section 3.3 Treatment variations and distribution policies
10.1007_s10663-024-09623-1,10.1007_s10663-024-09623-1,default_contrib,no,not_present,N/A,N/A,No mention of default framing for contribution choices.,
10.1007_s10663-024-09623-1,10.1007_s10663-024-09623-1,mpcr,yes,informative_direct,N/A,manipulated,"Total contributions are multiplied by 2.5; with 6 players, MPCR = 2.5/6 ≈ 0.417.",Section 3.3 Treatment variations and distribution policies | Section 3.4 Parametrization and sampling
10.1007_s10663-024-09623-1,10.1007_s10663-024-09623-1,punishment_cost,no,not_present,N/A,N/A,"No explicit punishment mechanism with cost to punisher; discrimination is implemented via redistribution policy, not costly punishment.",
10.1007_s10663-024-09623-1,10.1007_s10663-024-09623-1,punishment_tech,no,not_present,N/A,N/A,"No explicit punishment technology; discrimination is implemented by voting, not by assigning costly punishment points.",
10.1007_s10663-024-09623-1,10.1007_s10663-024-09623-1,reward_exists,no,not_present,N/A,N/A,No reward mechanism is available.,
10.1007_s10663-024-09623-1,10.1007_s10663-024-09623-1,reward_cost,no,not_present,N/A,N/A,No reward mechanism.,
10.1007_s10663-024-09623-1,10.1007_s10663-024-09623-1,reward_tech,no,not_present,N/A,N/A,No reward mechanism.,
10.1007_s10663-024-09623-1,10.1007_s10663-024-09623-1,show_n_rounds,yes,informative_direct,N/A,manipulated,Participants are aware of the total number of periods (20).,Section 3.2 Part B: Main experimental task
10.1007_s10663-024-09623-1,10.1007_s10663-024-09623-1,show_other_summaries,yes,informative_direct,N/A,manipulated,"After each period, citizens and migrants observe each other's contribution and voting behavior.",Section 3.4 Parametrization and sampling
10.1007_s10663-024-09623-1,10.1007_s10663-024-09623-1,show_punishment_id,no,not_present,N/A,N/A,No identification of individual punishers; only aggregate voting and contribution information is shown.,Section 3.4 Parametrization and sampling
